x1,x2,y
1.065837146,0.077521838,0
0.640368382,-0.272556269,1
0.694177601,-0.555376064,1
0.333590106,0.870198311,0
0.382602881,-0.139593713,1
2.124060326,-0.165345085,1
0.59050979,-0.043899546,1
1.273306311,-0.713399906,1
0.709269295,0.703978315,0
0.279158209,0.936152299,0
1.824135451,-0.305066153,1
1.866353745,0.006982504,1
1.563951816,-0.59960349,1
-0.21986676,0.598553523,1
1.887934666,-0.073901972,1
1.708019547,-0.316117021,1
0.461291149,0.243153084,0
0.038943808,0.113787978,1
0.23310737,-0.224529148,1
-0.49559216,0.970399479,0
-0.522086308,0.5402272,0
0.041176856,0.00921141,1
1.430508171,0.06573212,1
1.599009614,0.14996941,1
0.131076415,0.911159415,0
-1.054043322,0.47786468,0
-1.095773619,0.419885425,0
-0.278068795,0.905650828,0
1.224857988,-0.587262739,1
-0.318807415,0.455509782,0
0.441385459,-0.240906291,1
0.828914643,0.844830993,0
-0.98724318,0.68158046,0
2.148588525,0.120498393,1
1.682058368,-0.539933881,1
-1.047309328,0.066192052,0
1.110174821,0.036108634,0
0.380370077,0.676486486,0
0.008567632,0.430381133,1
1.550542653,-0.511042817,1
0.007673085,0.200647721,1
0.978602337,0.381921158,0
-0.064503691,0.904285788,0
-0.833967273,0.062690642,0
0.94756566,0.451438697,0
1.085500674,-0.318284054,1
-1.530221983,0.341652351,0
-1.062855638,0.24277943,0
0.904784652,0.814842965,0
1.352055384,0.025342514,1
1.053837824,0.609290646,0
-0.502867054,0.917126343,0
-0.049506296,0.859501188,0
0.274280389,-0.017428499,1
1.727991396,-0.522204148,1
-0.875581106,0.925950765,0
0.63180263,-0.410120375,1
0.140602392,0.319899382,1
0.828434904,0.2108739,0
0.621563875,-0.417499199,1
0.658524032,0.729625602,0
1.99656546,0.164629921,1
1.160974219,-0.272140763,1
2.048433455,-0.115890366,1
-0.838251271,0.703758757,0
-1.146011193,-0.111697507,0
0.586241063,-0.391965578,1
1.388283812,-0.260381834,1
0.840287614,0.200164595,0
0.169339639,0.979893755,0
-0.386416054,0.946009515,0
-1.147221282,0.68262199,0
0.468718325,0.868076373,0
0.215205654,0.565083099,1
0.113222307,0.262310157,1
1.885552807,-0.284277515,1
1.453282037,-0.248945323,1
-0.714040767,0.340258493,0
0.99952141,-0.568674049,1
0.857129735,0.389679966,0
0.953452067,0.089229762,0
0.179105963,0.850590211,0
0.299764919,-0.105477272,1
-0.264005684,0.06169605,1
0.564550845,1.011577381,0
0.622589745,-0.263030459,1
0.870884402,1.018057801,0
-0.600277841,0.694485734,0
-0.012518655,0.967837531,0
-0.987992603,0.081263067,0
1.086858079,-0.329549248,1
0.924643867,0.230919277,0
-1.099052776,0.729009117,0
-0.738035076,0.611574037,0
0.77514987,-0.640326093,1
-0.927304506,0.426745072,0
0.192814978,0.994813128,0
1.28073554,0.831179282,0
-0.549574893,0.899987934,0
0.429350878,-0.626144276,1
0.401632524,-0.099136939,1
0.374651854,-0.253716368,1
1.255033313,-0.853058187,1
1.447213376,-0.125276395,1
0.534581216,-0.149977872,1
0.058027404,0.077737685,1
2.00481035,0.142691369,1
-0.817832969,0.476820704,0
0.20988684,0.595490736,0
0.947212719,-0.482803595,1
0.470438088,0.692453238,0
1.164229819,-0.752479639,1
0.583907262,0.977835142,0
-0.133023253,1.079219445,0
0.118572246,1.082783978,0
0.149101348,0.910762417,0
1.841062432,-0.293928793,1
2.070063253,0.407586242,1
0.101889144,0.722944915,0
0.407049948,-0.142907463,1
2.179958085,0.398430529,1
-1.106840395,-0.012633137,0
-0.293918377,0.763881546,0
-0.205822447,0.347755735,1
1.132489898,0.490969499,0
-0.185475491,0.720955002,0
0.549505369,0.840739371,0
0.67419496,0.797411069,0
-0.551713455,0.90473588,0
2.12235025,-0.132200307,1
1.260360569,-0.599539017,1
-0.893481317,0.535911455,0
0.967261203,-0.028378872,1
0.004298179,0.714478786,0
0.537746777,1.099384637,0
-1.256065048,0.119636282,0
-0.33870386,0.83196238,0
0.040585268,0.89154854,0
0.065749103,0.758728828,0
1.749681617,-0.192597218,1
1.942885704,0.638980201,1
1.389401584,-0.257691747,1
2.040627199,0.146453856,1
1.319292856,-0.469200253,1
0.066510802,0.35962743,1
1.107494647,-0.460629123,0
1.257854988,0.40450415,0
0.535265801,-0.248178116,1
1.550282839,-0.486205854,1
1.971933285,-0.192666891,1
-0.781973432,0.943104696,0
0.102830275,0.091021605,1
2.122865002,0.036912982,1
2.038553829,-0.417687848,1
1.767936254,-0.134013755,1
0.091700292,0.970992869,0
0.20829067,0.231639389,1
-0.074373935,-0.208927701,1
0.38700438,-0.238497471,1
0.033565985,1.097241108,0
0.947982621,0.023165448,0
0.608423301,0.240127526,0
0.502293634,0.864507221,0
-0.230030315,0.266648522,1
0.242986157,-0.361701988,1
0.27079473,0.081827337,1
-0.603932575,1.165392518,0
1.282632363,0.628391529,0
-0.079241362,0.987960655,0
-0.90368914,0.795001022,0
1.50580751,-0.336285414,1
2.032511903,-0.075690013,1
0.262680946,-0.63660797,1
1.751459232,-0.047770889,1
1.35123326,-0.250403479,1
1.538760067,-0.386904634,1
0.979269737,-0.525013866,1
0.675568331,0.090733,0
-1.133828594,-0.225023119,0
-1.147840568,0.302061458,0
1.797537715,0.828380829,1
0.448218934,-0.553713066,1
-0.657153448,0.135958056,0
-0.82653498,0.817236647,0
0.239571721,0.815155642,0
0.179217642,0.214796703,1
-0.120316324,0.181701665,1
0.175514587,0.55873542,1
0.928297544,-0.140664283,1
1.032470931,-0.71171405,1
-0.446242502,1.018754283,0
1.808349607,0.509470313,1
-1.394793871,0.180589338,0
-0.572320443,0.64957381,0
-0.345223049,0.712392686,0
1.301422623,-0.231435935,1
-0.469250318,0.756423889,0
0.236065005,0.850156635,0
1.571818419,-0.337075287,1
-0.450989769,0.882237209,0
-0.597862341,1.378264229,0
-0.384629623,0.815267761,0
0.33528606,0.99230286,0
-0.341557513,0.938274861,0
1.949286953,-0.183204957,1
0.745359508,0.42131231,0
1.181136401,-0.678946971,1
0.531607784,-0.377795869,1
-0.156272107,0.166405351,1
1.357061845,0.049228517,0
0.884106442,-0.067005344,0
1.015637214,0.490443379,0
0.513403201,-0.156142731,1
0.638817853,-0.561600026,1
0.891127481,-0.397834688,1
0.645096913,-0.112261391,1
-0.24713021,-0.352254361,1
1.359902347,-0.77070899,1
-0.271282293,0.592483957,1
0.340596417,1.26636904,0
0.099103185,0.385369549,1
0.429553058,-0.017535675,1
1.992018315,0.060291677,1
0.444977584,-0.438756043,1
0.975991505,-0.175163526,0
0.102280176,0.490325007,1
0.720111326,0.22175017,0
0.34610415,-0.03516384,1
-0.498458337,0.890072201,0
1.638615841,-0.279385412,1
1.644129077,-0.113287044,1
0.335270424,0.608094292,1
-0.016401814,1.136654586,0
1.814513361,0.401466524,1
0.865550029,-0.669203813,1
0.660196261,-0.096082714,1
1.036528467,0.634695479,0
0.0968575,-0.056018901,1
-0.580549461,0.861064686,0
0.061362876,1.162467645,0
-0.084114822,0.18237438,1
-0.207320878,0.559843034,1
-0.965360063,0.371898875,0
0.212428308,0.96792213,0
0.634898593,-0.328274063,1
1.081930997,-0.358901848,1
1.099564427,-0.351541943,1
2.394262374,0.235178484,1
-0.373895995,0.757116137,0
1.181544759,-0.547377143,1
0.280320753,-0.323274414,1
-0.107650712,1.182277031,0
1.028722782,0.492197176,0
0.339690647,-0.206100456,1
-0.108704657,0.839867873,0
0.454058468,-0.128374004,1
0.184486525,-0.32554625,1
1.883185989,0.267382167,1
-0.824282544,0.354382491,0
0.784007074,0.576137394,0
0.210502237,0.03302836,1
0.253216645,-0.130624255,1
1.060422995,0.302987993,0
0.702204949,-0.496823724,1
0.889204373,0.471420179,0
-0.944132921,-0.079526433,0
-0.056646028,0.232541525,1
0.306037517,-0.294900535,1
-0.351887116,0.52489684,1
0.168898948,0.803135613,0
0.853362512,0.60670023,0
-0.02353247,0.73783481,0
1.712074197,-0.174413249,1
0.4551672,0.923246181,0
-0.905033285,0.210344168,0
-0.937221995,0.708306177,0
0.607753441,-0.523606403,1
0.454098275,1.06819925,0
2.153400788,0.549375515,1
1.556757067,-0.074285221,1
-0.141618028,0.730902504,0
1.130182069,-0.230979517,1
1.183709974,0.172308937,0
-0.872266742,0.604312141,0
0.095187449,0.204312026,1
0.620072647,0.37031601,0
1.65449511,-0.403854694,1
1.613489377,-0.348811014,1
-0.39188964,1.12128744,0
0.29950588,-0.086163717,1
0.617049126,0.822771659,0
1.049214478,0.712111776,0
0.294574301,0.246511556,1
0.102995469,0.472372125,1
0.579380598,0.527051919,0
1.775818641,-0.147674729,1
-0.68146597,0.983227073,0
-0.15532212,0.821862496,0
1.095010538,-0.425203584,1
-1.186582792,0.350075838,0
0.262103364,-0.356134319,1
1.151613787,0.082266471,0
0.380140393,0.859166449,0
1.730079934,0.338221413,1
1.751708431,-0.139574405,1
1.385477328,-0.372234297,1
0.712037872,-0.72807,1
0.067663178,-0.427532042,1
-0.168924444,1.112004127,0
-0.033200694,0.148469452,1
0.491256178,0.982348789,0
2.176815557,0.46917414,1
0.365314918,1.058997814,0
0.306149433,1.182590688,0
0.17657882,0.937554632,0
0.490491697,1.157028733,0
0.836863679,-0.629049452,1
0.800473262,-0.381871395,1
-0.068838676,1.050576144,0
0.810838459,-0.298727897,1
-0.483463593,0.709280668,0
1.146045043,0.565234392,0
-0.608883008,0.592593792,0
0.588469605,-0.23462947,1
0.253358259,0.657979609,0
0.84551733,-0.054384021,0
-1.264323637,0.607487703,0
-0.121401001,0.936056802,0
0.477057165,-0.748511008,1
0.114013786,0.832341278,0
0.90823588,0.026534785,0
0.375036163,-0.075322837,1
0.201368828,0.811526264,1
-0.266717459,0.961716877,0
-0.162545834,1.042324585,0
0.264595943,1.044611085,0
1.101585874,-0.49428353,1
2.19574436,-0.073083458,1
1.226638704,-0.461524215,1
1.785844023,0.022753545,1
0.563868816,0.69980562,0
2.138737359,0.347029415,1
1.569375134,-0.445736148,1
0.458421856,-0.715382535,1
1.205159072,-0.457261565,1
0.498194158,-0.158166075,1
2.135318049,0.597906899,1
0.775623506,0.526671362,0
0.313548588,0.01741107,1
1.050666844,-0.668197199,1
2.038479545,-0.030514413,1
0.146449182,-0.154582831,1
2.022521905,-0.001580504,1
0.409515994,0.207051992,1
-0.725798375,0.466298767,1
1.19033303,0.689558327,0
1.350851092,-0.183865552,1
1.92797285,0.003589805,1
-0.752263285,0.962808899,0
1.729405534,-0.024971208,1
1.033527555,-0.594415229,1
-0.577676694,0.635112385,0
0.967987185,0.533915295,0
-0.813362826,-0.047631538,0
0.244161621,-0.295934242,1
1.572458268,-0.545262865,1
0.355041369,0.612111233,0
1.143481706,-1.078774427,1
0.768403,-0.600762978,1
-0.442731823,0.484201015,0
1.77881347,-0.50341683,1
0.718229144,-0.066210434,0
2.011283917,0.450546503,1
-1.058204016,0.274768209,0
0.775506833,-0.464296804,1
-1.074639668,-0.102501177,0
1.384812487,-0.128606654,1
1.864918637,0.282382195,1
0.869514562,0.323130001,0
0.556322986,0.404511697,0
0.957979779,0.003805288,0
0.350083967,-0.258637074,1
-0.30338903,1.098245629,0
1.758863692,0.466739261,1
1.944014817,-0.313976099,1
0.571697076,-0.274206591,1
2.25257051,0.509590918,1
0.960560779,0.049924476,0
1.285561496,-0.483257595,1
0.387583899,-0.297000805,1
0.540048631,0.758497135,0
0.395628634,0.114143536,1
1.962165745,0.206052069,1
0.433133271,1.023941504,0
1.066768855,0.210444593,0
0.7706931,-0.428170434,1
1.379557327,-0.588004404,1
0.028312285,1.107342078,0
1.244623748,-0.082814872,0
1.319980415,-0.439096145,1
1.70439204,-0.259772161,1
-0.930053358,0.807767371,0
-0.977386366,0.688043879,0
-1.280986542,-0.046213746,0
-1.075735856,0.088180703,0
0.49580068,1.055897654,0
0.322302442,0.717920737,0
1.983456939,0.132834899,1
0.856165998,0.73189295,0
1.091613379,0.428013901,0
0.059436422,-0.226372558,1
-0.680744344,0.648421205,0
0.361798697,0.902273548,0
0.183370736,0.43820337,1
0.213630455,0.571387273,1
0.6206054,-0.244908168,0
0.520787375,-0.349450172,1
-0.845355082,0.220288713,0
0.105672688,1.10487916,0
2.14257059,0.507223943,1
-0.584189525,0.993648726,0
1.103176241,-0.515152271,1
0.904316947,0.224246045,0
-1.111650644,-0.028740314,0
1.752521583,-0.064316714,1
0.59313259,1.260241153,0
0.028807442,0.345186073,1
0.402256797,-0.062804804,1
