x1,x2,y
-0.913286296,0.470568627,0
-0.43918284,-0.766498165,0
1.115487078,0.149507442,0
-0.179379782,0.865767485,1
-0.807317218,-0.356819883,0
-0.175771373,0.815172772,1
-0.599406998,-0.026011325,1
0.55752717,-0.808833633,0
-0.163347133,-0.415094378,1
0.754538802,-0.275406808,1
-0.486009444,1.031954404,1
-0.185531801,1.237713507,0
0.936760675,-0.094466538,0
-0.168640369,0.724302959,0
-0.311814015,1.034726972,0
-0.248836028,1.198004133,0
0.733300298,0.465830265,1
-1.025142038,-0.336010161,1
0.578008877,-1.080644243,1
-0.811432251,0.45474158,1
-0.686255019,-0.083360637,1
-0.436449736,-0.941711384,0
1.002167288,-0.537884942,1
1.006113155,0.209831393,0
0.590845927,0.432454588,1
0.793734921,0.236407272,1
0.57722905,-0.029789711,1
-0.659172426,0.913956989,0
-0.166685622,-1.184420413,0
0.515363627,0.792595832,0
1.054036532,0.061550491,1
-0.043648712,1.011549135,0
0.853148352,0.20227793,1
-0.299969974,0.733626301,0
-0.398928486,-0.665776343,1
0.132004091,-0.555540767,1
-1.267610606,0.441412425,0
-1.000284099,0.188163546,1
0.821566141,0.58501095,0
0.903676868,0.116962577,0
0.733095529,0.558512683,1
0.428373666,0.600087526,1
0.828919792,0.704294536,0
0.529671884,-0.795396597,0
-0.384819622,-0.469418452,1
-1.345281113,0.5112569,0
0.390044704,-0.822806604,0
-0.464837741,0.305901372,1
-0.774598862,0.156717511,1
-0.152035929,0.871349907,0
-0.576631542,-0.82954605,1
0.586833864,0.601286101,0
-0.639789333,-0.905214144,0
0.392119186,0.258752383,1
-0.620695604,-0.081480868,1
-0.793407479,0.446946337,0
-0.448724582,0.26980842,1
-0.357360689,-1.205209911,0
-0.758695692,-0.276698968,0
-0.138144217,-0.846707987,0
-0.108726786,-0.82658702,1
0.565555158,0.66754845,1
-0.478647827,-0.737282614,0
0.72049404,0.02645568,0
-0.291984403,0.240329649,1
0.158589023,-0.941617755,1
0.381763342,-0.682077538,1
-1.192782945,-0.164971501,0
0.871971192,-0.531684281,0
0.158886198,-1.164501128,1
-0.499929693,-0.580390837,1
0.318556434,-0.867836041,1
-0.889852989,0.449957232,1
0.165028797,-1.115896324,0
1.092746169,-0.344559402,0
0.737151958,0.43482298,0
-0.572485509,-0.674803154,1
0.841272193,-0.235118046,1
0.533258621,0.453237512,1
0.079587452,1.07407698,1
0.621413495,-0.484750133,0
0.559486105,-0.802506992,1
-0.831562223,-0.717877731,0
-1.052359223,0.340699203,0
-0.349142516,0.797974046,0
0.610419948,0.69718091,0
-0.016372582,-1.299255615,0
0.652959109,0.670385027,0
0.923875585,-0.579242595,0
-0.759446849,0.889105377,0
0.000315087,-0.758751388,0
0.029070175,0.864647453,0
0.703130009,-0.198640417,1
0.868619901,0.021771961,0
-0.468164179,0.806382293,0
-0.966938862,0.594538835,0
0.599643781,-0.290943734,1
0.36019663,-0.936518136,0
-0.366961734,0.906114033,1
0.640811964,0.322413204,0
-0.521307725,1.015913279,0
0.635853556,0.143132087,0
-0.416562254,1.024206207,0
0.720835564,0.159245325,1
-0.474008403,0.742200972,0
-0.073481386,-0.9869605,0
-0.973444015,-0.323149707,0
0.043961199,-0.335478572,1
0.338608269,-1.069649713,0
0.746088228,-0.007172266,0
0.109908282,1.378172706,1
-0.774864311,-0.204150245,1
-0.737589787,0.160937659,0
-0.370374754,-0.981210985,0
0.637837805,-0.943639674,0
0.480063982,0.529393304,1
0.081754956,-0.89297902,0
-0.664962739,0.351608087,1
0.797854034,-0.663363879,0
-0.169594823,-0.985347477,1
-0.177840978,0.792396907,1
0.104884075,-0.458905793,1
0.473999466,0.049767178,1
0.25097814,0.411110049,1
-1.128796815,-0.238376388,1
-0.801669143,-0.61513816,1
-0.883355893,0.103036271,1
0.383169437,0.143127785,1
0.156717618,-0.321871613,1
-0.432826643,-0.99254378,0
0.040096151,0.810075871,0
-0.602074856,-0.542104943,1
1.117753532,-0.026642191,0
0.849215254,-0.519650488,1
-0.794333002,-0.324494954,1
-0.97372063,0.393299405,0
-0.701053653,-0.34950791,0
-0.695966543,0.530315598,1
-0.695950143,-0.451527155,1
-0.301497995,-0.253399221,0
-0.589467805,-0.69990243,0
-0.504673981,0.196290594,1
-0.189539527,0.609119901,1
0.001747494,0.937054176,1
-0.697522242,0.528568793,1
-1.315092314,-0.508402885,0
-0.284914977,0.619871428,0
-0.957636216,0.561645869,1
-1.061372583,0.377602072,0
-0.661981133,0.339123097,1
-0.522469884,0.980425625,0
1.12998886,0.236527372,0
0.035148281,1.334398481,0
0.982852166,0.317281018,0
-0.042343018,-0.363682016,1
-0.385244943,0.658286791,1
0.878366195,-0.499263284,1
0.360887351,-1.046278005,0
-0.819412171,-0.878163608,0
0.203511056,1.07960107,0
0.43402584,-0.803855937,0
-1.119285423,0.17778696,1
0.738465809,-0.600528428,1
0.528538587,1.095282772,0
-0.731769471,-0.446532544,1
-1.171910682,0.293035991,0
0.04234128,-0.901553742,0
0.387282149,0.433599541,1
-1.185146091,-0.073698827,1
-0.910376212,0.255534116,0
0.758959431,-0.759502088,1
-0.733856236,0.089808466,1
-0.183653828,-1.047443593,0
0.67396393,-0.812503223,0
0.737910045,-0.613493484,0
0.729566657,0.377761614,0
-1.024935087,-0.373935045,0
-0.723099699,0.424274048,1
-0.662682688,0.658723597,0
