x1,x2,y
-0.350295962,-0.983470281,0
-0.365015812,-0.806241535,1
-0.146256215,0.690021879,1
-0.585887046,0.084602994,0
-0.746280853,-0.852668054,0
-1.036645301,0.106664988,0
0.826975937,-0.382305581,0
-0.060588522,0.753030575,1
0.239754485,1.016100512,0
-1.26567808,-0.345466671,0
1.154328993,0.503913542,0
0.887073545,-0.046228237,1
-0.802297052,0.151614083,0
0.731788549,-0.260823146,1
-0.738038449,-0.803847617,0
0.191289666,-0.635893467,1
1.163081504,0.163130818,0
-0.201863813,-0.923677472,1
-0.820273017,-0.798529098,1
0.724676737,-0.296996754,1
1.108552585,0.332471394,0
-0.115511499,-0.908011444,1
-0.507015056,-1.155921218,0
-0.254585645,1.133029574,0
-0.930066621,0.153205762,1
0.292118968,0.75861417,1
-0.551131803,-0.613872161,0
-0.94610884,0.269595818,0
-0.332395686,1.116221208,0
0.814273429,0.606171649,1
0.916906369,-0.159096915,1
-0.028733288,-0.835413229,0
-0.75814954,-0.417513559,1
0.289410094,0.968055928,1
0.022233775,-1.023834336,1
0.208287834,-1.089523426,0
-0.39532383,-0.66932209,0
0.42766981,-0.059947473,1
-0.99517913,-0.491670636,1
0.443913567,-0.646333206,0
-1.131640947,-0.516381412,0
0.629785279,0.668364216,1
0.705608734,0.018421071,1
0.576271462,0.398867148,1
-0.953007438,0.208332362,0
-0.057468967,0.700718548,1
0.621172685,-0.689340513,0
0.638956576,0.366263498,0
-0.251198125,-1.122651286,1
-0.344024473,0.296186873,1
-0.707598193,-0.561623988,0
0.612695775,-0.442519181,1
0.024842454,1.324323565,1
0.121494463,-0.901242488,0
0.386255962,0.63465135,0
0.310269236,-1.014560845,0
-0.908182117,0.059306938,1
1.148772177,0.289640301,0
-0.248466783,0.817843198,1
-0.052490382,0.760880239,1
1.087075069,-0.017613039,0
0.984443524,-0.386947063,0
-1.055303506,-0.231536217,1
0.648048193,-0.632938209,1
-0.441090084,-1.021293176,0
1.044463635,0.002795853,0
-0.108414219,0.937932655,0
-0.615391865,-0.477480374,1
0.2435439,0.535086886,1
-0.434376502,0.409810054,1
-0.455264948,0.51577019,1
0.378441661,0.626106885,1
0.399722,0.431162961,1
-0.33096995,-0.708267707,1
0.483175485,-0.520354321,1
-1.021550016,-0.578263802,0
-1.085664111,0.253540376,1
0.876062943,-0.561592771,0
-0.657501142,-0.104730909,0
-0.802616126,0.191015343,1
0.89082613,-0.609545982,0
-0.828336545,-0.551275619,0
-0.561435375,0.834804388,1
-1.043067178,0.102047096,1
-0.685133605,0.794091588,1
-0.82661433,-0.333677671,0
-0.110038391,-1.007091733,1
0.599551096,1.104870096,0
0.763748176,0.322624625,0
1.040823542,-0.528421431,0
-0.439101095,-0.84554831,1
-0.447925019,0.791053541,1
-0.994471112,0.000441256,0
-0.436125471,-0.652239262,1
-0.395157062,0.772213199,0
0.819341298,-0.247552404,0
-0.280081832,-0.219802354,1
0.423843613,0.869784012,0
0.812524042,-0.139110767,1
-0.935801447,-0.214702121,0
-0.041505229,-0.856026871,1
0.719661515,0.02130703,1
0.513445609,-0.439998025,0
0.448532536,-0.954124567,0
1.243458761,-0.122429844,1
0.979361809,0.405996893,0
-0.899304191,-0.320686333,1
-0.14171728,0.543830775,1
-0.380150389,-0.699849456,0
-0.867795532,-0.002758764,1
0.841681319,-1.111081389,0
0.318077539,0.75447469,1
-0.744706077,0.76000285,1
-0.556341481,0.60378947,1
0.87017845,0.584099801,1
0.172317907,0.821675281,1
0.810169358,0.363600075,0
-0.167445838,-0.572967994,1
0.0478366,-0.89373357,0
-0.331781959,1.021091246,1
0.795287173,0.136877372,1
1.011183049,-0.053522995,1
0.930643009,-0.159417809,0
-0.51102026,-0.975597792,1
-0.779717964,0.932132511,0
0.429121265,0.28840857,0
0.807165165,-0.722870881,1
0.140265479,0.662490664,1
-1.099475126,0.562448695,0
-0.400523695,-0.479908448,1
0.751198295,-1.064000334,1
-0.836700632,0.182427965,1
-0.513397252,-0.664997118,0
-1.113465786,0.525990008,0
-0.145532065,0.87162241,1
1.027040107,-0.522437564,0
-0.149200045,-0.509272856,1
-0.978573006,-0.335298881,0
-0.153385571,0.601638712,1
-0.862002897,0.545598699,0
0.236666172,-0.779835402,1
0.761165045,-0.857651569,0
-0.777763122,0.647650872,1
-0.138709217,1.075642308,0
-0.739732956,0.434437844,1
0.784759104,-0.231741651,1
-0.066590041,-0.852723965,1
-0.590244147,0.24061915,1
-0.967054737,-0.400220858,0
-0.874265352,-0.13927282,1
1.002842951,0.927754085,0
-0.158389426,-1.051978037,1
-0.231266166,-1.284533776,0
0.701794172,-0.916038531,1
0.861829448,0.377020235,1
-0.920015002,0.461700622,0
0.941172793,0.033755718,1
-0.068636503,0.747701172,1
-0.369496323,-0.983177382,0
-0.113534493,0.975730282,0
-0.688857374,0.480192127,1
-0.061133175,0.93373677,0
-0.268454829,0.646445047,1
-0.254307449,0.965683796,1
-0.881945867,0.255560509,0
0.088313186,1.216558895,0
0.627963604,-0.459874177,0
0.793782287,-0.411101016,0
0.47825425,1.080008045,0
-1.11699361,-0.069921889,0
0.044018069,-0.656253972,1
-1.390747501,0.410869515,0
0.519537035,-0.311151621,1
0.771559299,0.017184688,1
0.783952167,-0.554949149,0
1.006629556,-0.135254631,1
0.423512603,-0.934108334,0
0.688115725,1.048860119,0
0.134403476,0.808008773,1
0.118781153,0.88519962,0
-1.023201723,-0.299397432,0
-0.501521329,-1.18360687,0
1.08036623,-0.04829151,0
-0.567964042,-0.148014192,1
0.763035297,0.236094746,1
-0.814503334,-0.496207643,1
1.070441167,0.021504539,0
0.389427059,0.641809173,1
-0.495899719,0.904984465,0
0.928628251,0.043388669,0
-0.685390552,-0.35379211,0
0.407165148,-0.736701983,0
-0.760649361,0.371112335,0
0.427774438,0.813439077,1
-0.326853695,-1.00370922,1
0.760964597,-0.421323648,0
0.613618692,-0.586733438,0
-0.571817536,0.269248092,1
1.200264549,0.43633819,0
-0.700989901,-0.0719054,1
1.130128493,0.22507241,0
0.633222727,-0.556660713,0
0.996539696,-0.282269063,1
-0.589797945,-0.227798739,1
-0.151574488,0.945327639,1
0.684837926,-0.847883732,0
0.281197864,-0.845430815,0
0.216767938,-0.837608711,0
-0.263591832,-0.758069491,0
-0.82124642,0.780195883,0
-0.773805144,0.310840757,1
0.636204868,0.130600259,1
-0.564351147,0.39646632,1
0.805003328,0.106051213,0
0.673778666,-0.073629377,0
-0.042271355,-1.263003281,0
1.195283888,0.813629089,0
-0.524294579,0.867287015,0
-0.392571189,0.769879999,1
0.707434209,-0.340752172,1
-0.338686722,0.387981486,1
1.28424001,-0.527427988,0
0.635059622,0.504070751,0
-0.934173603,-0.51695169,0
0.963049358,-0.332623634,1
-0.653163716,-0.692545508,1
0.420455266,-1.024849636,1
-0.597132311,-0.787236682,0
-0.857414587,-0.155932509,1
0.734088759,-1.069875471,0
0.554369482,0.653292608,0
0.366312153,0.654228345,1
-0.975592419,0.438554379,1
0.766985515,-1.094252222,0
0.4056979,0.800916331,1
0.572410138,-0.06035982,1
0.709225332,0.441098292,0
0.17537201,1.116505031,1
-0.882709329,-0.500666644,1
1.043477382,-0.719374125,0
1.186397104,-0.135040974,0
0.798162944,-0.342491566,1
-0.7992124,0.71514208,0
1.132324001,0.267048994,0
0.221579737,-0.702871389,0
-0.930880983,-0.179175768,1
-0.478300926,0.956050168,0
-0.400763415,-1.204217591,0
-0.820834826,0.588844668,0
0.93545303,0.623836567,0
0.394452006,0.449927733,1
-0.112488169,-0.942348542,0
-0.584657619,1.160306321,0
0.791084532,1.079495938,1
0.881283153,-0.199722584,1
-0.62712053,0.067241968,1
-0.912900979,0.483694,0
0.83806991,0.378967438,0
-0.798834398,-0.626492738,0
-0.10714951,1.081652179,0
1.022206939,0.176253285,1
-1.019424719,0.088520102,0
-0.55472329,-0.823897061,1
0.032615011,0.946530097,1
-0.760969006,0.665427301,1
1.010029582,-0.147792586,0
-0.689614071,0.978246443,0
-0.212255339,-0.701813953,1
-0.102897546,1.08674616,0
0.788511865,0.16040144,0
0.110973792,0.569058828,1
0.791852835,0.366692841,0
0.656189071,0.374886728,1
0.002823184,-0.800059543,0
-0.836077025,0.046188012,0
0.07781516,0.900215214,0
-0.80603957,1.175615453,0
0.288122596,0.377216319,1
-0.00430401,1.155827638,1
-0.340296727,-0.667747069,1
0.897868544,-0.488634488,0
0.936273347,0.516519294,0
1.10320967,-0.069415766,0
0.70268526,0.65559656,0
-0.949144884,-0.942689411,0
-0.530644859,0.823914131,0
0.141369281,-0.942207796,0
0.774044076,-0.742906886,1
-0.847958374,0.427071748,0
-0.85534274,0.713691174,0
-1.131308617,-0.903265025,0
0.780333147,-0.189482121,0
-0.362701602,1.017055101,1
0.486201166,-0.577842355,0
-0.318152672,0.702301886,1
0.766669891,0.064084292,1
0.999533344,-0.39216034,0
-0.151105419,0.945579156,1
0.75179381,0.033277545,1
-0.587050046,-0.743806617,0
-0.293523909,1.145599661,0
-0.736287425,0.543064655,0
-0.441829104,0.329117811,1
-0.508066337,0.384055756,0
-0.283613747,-0.936278039,0
0.103843726,-1.15529326,1
-0.332720293,-0.725667521,1
0.983509715,0.055570101,0
-0.553890997,0.388456742,1
-0.141206297,-0.955985201,1
-0.858796945,-0.421654189,0
-0.515319662,-0.885351697,1
1.017327883,-0.155814576,0
-1.049573712,-0.608253558,0
0.406007797,-0.802048709,1
0.477600832,-0.315251471,1
0.985429392,0.336334076,0
-0.735706599,0.420128923,0
-0.549876669,0.384206333,0
0.469868748,-1.150856188,0
0.512270296,0.116867929,1
-1.134737098,0.288191746,0
0.598756827,0.875176026,0
0.815305157,0.46389609,0
-0.435630346,-0.081052788,1
0.196802125,-0.834379831,1
-0.147102032,1.114800237,0
-0.318900441,1.4402015,0
-1.057343929,0.757409572,0
-0.648730345,0.537763443,0
-0.546820782,0.203670893,1
-0.255083835,1.086058245,0
0.624010936,-0.386343881,0
-0.652946916,0.993755353,0
-0.496665848,0.76228913,1
-0.281365471,0.91364744,1
0.423858641,-1.001739741,0
0.951667934,0.105151358,1
0.489774632,0.396575744,0
0.653372576,-0.082707263,1
0.846908133,0.101788048,1
-0.514375251,-0.600190516,0
-0.710750733,0.444033274,1
-0.112025238,-1.454301555,0
0.302374772,-0.999183182,0
-0.93617422,0.457814975,0
0.242187099,-0.710891595,1
0.585568803,-0.456853115,1
-0.68875397,0.876910957,0
-0.560962774,-0.292135925,1
0.591637776,0.41400504,1
-0.82383466,0.519741054,1
1.128545456,-0.03749949,0
-0.214745304,-0.695099351,1
0.741705236,-1.378978515,0
1.12773443,-0.735595564,0
-1.188712134,0.643556899,0
0.866484545,0.53426521,1
-0.146807711,-0.980141165,0
0.740560719,-0.345652649,1
0.454873655,0.891270614,0
-0.960875071,-0.388401628,1
-0.545278931,0.600740813,0
0.621148371,0.466435812,0
-0.031508058,-0.508890055,1
-0.834057893,-0.334673167,0
0.812631453,0.381745667,0
-0.068255212,-1.638434062,0
0.727715879,0.138549253,1
0.009607775,0.943749695,1
0.073472564,0.865176304,0
-0.814301992,-0.294501367,1
0.495754138,0.820608156,0
0.232745388,0.643553537,1
-1.16369633,0.278090327,0
-0.608627765,0.813797635,1
0.919031892,0.648021369,0
-0.089363818,0.898738968,1
-0.995805486,-0.152816871,0
0.591870437,0.652167496,0
-0.156371508,0.769897341,1
1.106581981,0.221372582,0
-0.232957094,-1.194649598,0
0.811461626,0.956070019,0
0.169407782,1.221706689,0
-0.426739539,1.116949664,0
-0.36022656,-0.956815223,1
-0.954877608,0.013442713,0
0.609446534,0.061105733,0
0.008380624,0.5539495,1
-0.007471903,-0.37026964,1
0.038244766,0.694360217,1
0.627168826,0.601598211,0
1.020434867,0.552038008,1
0.342678037,0.835381542,1
-0.334490708,-0.584200123,1
-1.120562895,-0.289589484,0
-0.744522372,0.155319033,0
0.196663987,0.893048415,1
0.51041101,-0.384300815,1
0.329308892,1.014519828,0
0.674544782,0.452320752,1
0.19270085,0.883003304,0
-0.785602429,0.637385943,0
-1.138150567,0.570437929,0
-0.490679181,-0.828196781,1
-0.5638759,0.752658677,0
-0.415210802,-0.851297488,1
-0.794001685,0.294586662,1
0.815106768,0.629449607,0
-1.054604386,-0.08705026,1
1.162803131,-0.221484263,0
-0.426111352,-0.583903357,0
0.720105349,-0.677154185,1
0.444084829,0.270627205,1
-0.803433713,0.181043246,1
0.542134181,-0.723516813,1
0.239120336,-1.044420579,0
-0.696601996,0.358296332,1
-0.918296116,0.552069074,0
0.438642977,0.638479692,1
-0.433505935,0.126509398,1
-0.178663342,-0.532787326,1
-1.246953391,-0.207811418,0
-0.680990355,0.016293944,0
0.495461871,0.691510438,0
-0.881411721,0.448657847,1
-0.808243412,-0.28397401,1
0.314889628,-0.749318615,1
0.676705796,0.318012253,1
0.450813545,-0.960761493,1
0.729823458,-1.279698188,0
0.612850977,-0.171600558,1
-0.326627869,0.557265709,1
0.987712749,-0.646384845,1
-1.011958261,-0.82698765,0
-0.958526906,-0.542259352,1
-0.753358789,0.758276486,0
-0.176043071,0.831567769,0
-0.543304748,0.080582487,1
0.974607003,0.395543338,1
-0.812014649,-0.392335879,0
0.670368168,-0.42317487,0
0.759288183,0.473425108,1
0.54485173,0.195068968,1
1.00469352,0.222978472,1
0.394725834,0.116293378,1
1.048945786,0.756320307,0
-0.850418701,-0.234672815,1
-0.071919313,0.318274231,1
1.040865699,-0.102844658,1
0.238590731,-0.583114486,0
-0.793725272,0.632668076,0
0.834108221,-0.002050669,0
0.718183578,0.356942761,0
-0.108632302,0.901676997,0
0.192469675,-0.596280608,1
-0.605071203,0.272223027,1
0.486240298,-0.395976295,1
0.607827828,-0.355505667,1
0.036685616,0.713181472,1
-0.481645781,-0.525500021,0
-0.725940109,-0.007247368,1
0.850733723,-0.042920677,1
1.164374647,-0.03572399,0
-0.019178447,1.16309548,1
0.773857773,0.017537547,1
-0.618727465,-0.649392131,1
-0.565975689,-0.957673016,0
0.954305237,-0.083186532,0
-0.921353625,0.774676625,1
0.238256048,0.715030231,1
0.810845349,-0.528771402,1
-0.099664872,-0.927657653,0
0.878387551,-0.317135675,1
0.223931426,0.790939885,1
0.023474881,-0.656792695,1
0.119035253,0.886527425,0
-0.412508725,1.143582208,0
0.476306673,0.03219937,1
-0.369678934,1.237450926,0
-0.142408119,0.731341552,1
0.649606717,0.945382241,0
0.634975671,0.918530964,0
0.63239367,-0.027101631,0
-0.712192165,-0.381901369,1
0.75745374,0.193157104,1
0.85066248,0.129541004,1
-0.860262177,0.226516313,1
0.954275265,0.049238974,1
0.29900381,0.822538016,0
-0.413074751,-0.675662164,1
-0.225966579,1.082527138,0
0.263946454,-1.097726395,1
0.558238472,0.656411843,1
-0.049638243,-0.566851678,0
-1.362626681,-0.28805045,0
-0.554848437,0.30682211,0
0.770672416,0.190495402,1
-0.382530771,-0.550080266,1
-0.164774161,-0.616559428,0
-0.726034744,-0.643503243,1
0.236363505,-0.908342567,1
1.023364549,0.257093848,0
-0.05471727,0.715725305,1
0.848699178,-0.119857501,0
0.670674481,-0.714607458,0
1.152880994,0.014026076,0
-0.634504457,-0.469271344,1
0.400880903,1.073275526,0
0.74305017,0.606633173,0
-0.442188084,0.390226076,1
0.037442034,-0.614360964,1
-0.504330408,0.434480275,1
0.635724312,0.573714768,0
-0.80114796,-1.288645796,0
-0.65454252,0.523186087,1
1.09506184,1.042659564,0
-0.035416931,0.791457202,1
-0.74978858,-0.175159575,0
1.146398215,-0.313631223,0
0.16097852,-0.679438278,1
-1.105099397,-0.325379721,0
0.821685287,-0.778408084,0
-0.436432135,0.842084098,0
1.073553599,-0.794761426,0
-0.011229454,-0.976047776,1
-0.441591568,-0.775561211,1
1.038547256,0.595001844,0
-0.142935323,-0.826873246,0
-0.79298748,-0.373952047,0
-0.201213408,0.288244973,1
-0.508017526,1.138990933,0
-0.347495638,0.882231944,0
0.264326848,1.210907581,0
0.118825715,0.67186636,1
0.749699791,-0.731676069,1
0.927967702,-0.405696484,0
0.916144919,-0.062773661,1
-0.709239119,0.711717785,1
0.612402165,0.817481179,0
-0.478098701,-0.225823444,1
-0.260037363,0.652900008,1
-0.735365448,0.28838676,0
0.725186342,-0.240037392,1
0.567046868,0.299430892,1
-0.435303004,0.822058201,1
-0.860018509,0.52204888,0
0.576387828,1.041049628,0
0.695317545,-0.999754402,0
-0.301055797,0.978251488,0
1.134224992,-0.121006903,0
-0.739188173,-0.623678845,0
-0.867924873,0.051401722,1
0.353038853,-0.276256413,1
-0.338508265,-0.776544532,1
0.35220964,1.330169044,0
-0.736820472,1.071343444,0
-0.108842993,-0.953698047,1
-0.695710966,-0.693476316,0
0.67698666,-0.688396974,0
0.660034917,0.768903738,1
0.28480787,0.432758421,1
-0.742524106,-0.299612267,1
